# relic_survival_map.py, alphaD=0.5, direct detection only (best2026)
# every row has Omega h^2 = 0.1204 by construction; dd_covered=0 means no experiment reaches that mchi
# the _cenuns columns fold in the PandaX-4T S2 CEvNS recast; the allowed set is alphaD independent
R,MAp,eps,eps_ddlimit,ratio,dd_covered,allowed,eps_ddlimit_cenuns,ratio_cenuns,dd_covered_cenuns,allowed_cenuns
5.1623076923e-01,2.0000000000e+00,2.9776133354e-04,3.5032428122e-05,8.4995916499e+00,1,0,3.5032428122e-05,8.4995916499e+00,1,0
5.1876923077e-01,1.0000000000e-02,3.1600561467e-06,3.5283773890e-06,8.9561172130e-01,1,1,3.5283773890e-06,8.9561172130e-01,1,1
5.1876923077e-01,1.0613393580e-02,3.3519235616e-06,3.6758709925e-06,9.1187192600e-01,1,1,3.6758709925e-06,9.1187192600e-01,1,1
5.1876923077e-01,1.1264412328e-02,3.5554404863e-06,3.8879330333e-06,9.1448089661e-01,1,1,3.8879330333e-06,9.1448089661e-01,1,1
5.1876923077e-01,1.1955364149e-02,3.7713142376e-06,4.1294005898e-06,9.1328369714e-01,1,1,4.1294005898e-06,9.1328369714e-01,1,1
5.1876923077e-01,1.2688698510e-02,4.0002950784e-06,4.3894611052e-06,9.1134081896e-01,1,1,4.3894611052e-06,9.1134081896e-01,1,1
5.1876923077e-01,1.3467015131e-02,4.2144376997e-06,4.6789405147e-06,9.0072478726e-01,1,1,4.6789405147e-06,9.0072478726e-01,1,1
5.1876923077e-01,1.4293073193e-02,4.4671178698e-06,5.0265885176e-06,8.8869774285e-01,1,1,5.0265885176e-06,8.8869774285e-01,1,1
5.1876923077e-01,1.5169801127e-02,4.7349476928e-06,5.4651398324e-06,8.6639095028e-01,1,1,5.4651398324e-06,8.6639095028e-01,1,1
5.1876923077e-01,1.6100306989e-02,5.0188354789e-06,5.9431614801e-06,8.4447233946e-01,1,1,5.9431614801e-06,8.4447233946e-01,1,1
5.1876923077e-01,1.7087889483e-02,5.3197439969e-06,6.4806789848e-06,8.2086213641e-01,1,1,6.4806789848e-06,8.2086213641e-01,1,1
5.1876923077e-01,1.8136049653e-02,5.6727937719e-06,7.1309695799e-06,7.9551507103e-01,1,1,7.1309695799e-06,7.9551507103e-01,1,1
5.1876923077e-01,1.9248503296e-02,6.0492740247e-06,7.8808546737e-06,7.6759111482e-01,1,1,7.8808546737e-06,7.6759111482e-01,1,1
5.1876923077e-01,2.0429194130e-02,6.3997768056e-06,8.7165505982e-06,7.3420979245e-01,1,1,8.7165505982e-06,7.3420979245e-01,1,1
5.1876923077e-01,2.1682307783e-02,6.7705881720e-06,9.6556575034e-06,7.0120425975e-01,1,1,9.6556575034e-06,7.0120425975e-01,1,1
5.1876923077e-01,2.3012286622e-02,7.2264121690e-06,1.0697830209e-05,6.7550260452e-01,1,1,1.0697830209e-05,6.7550260452e-01,1,1
5.1876923077e-01,2.4423845509e-02,7.7129241227e-06,1.1911046630e-05,6.4754377701e-01,1,1,1.1911046630e-05,6.4754377701e-01,1,1
5.1876923077e-01,2.5921988513e-02,8.1532894317e-06,1.3292719832e-05,6.1336502498e-01,1,1,1.3292719832e-05,6.1336502498e-01,1,1
5.1876923077e-01,2.7512026646e-02,8.6187971644e-06,1.4839850977e-05,5.8078731235e-01,1,1,1.4839850977e-05,5.8078731235e-01,1,1
5.1876923077e-01,2.9199596698e-02,9.2093554703e-06,1.6616824834e-05,5.5421872483e-01,1,1,1.6616824834e-05,5.5421872483e-01,1,1
5.1876923077e-01,3.0990681213e-02,9.7827561810e-06,1.8682574428e-05,5.2362998572e-01,1,1,1.8682574428e-05,5.2362998572e-01,1,1
5.1876923077e-01,3.2891629703e-02,1.0391858454e-05,2.1007354534e-05,4.9467715875e-01,1,1,2.1007354534e-05,4.9467715875e-01,1,1
5.1876923077e-01,3.4909181152e-02,1.1038885169e-05,2.3624462057e-05,4.6726503836e-01,1,1,2.3624462057e-05,4.6726503836e-01,1,1
5.1876923077e-01,3.7050487912e-02,1.1726197611e-05,2.6678258472e-05,4.3954134501e-01,1,1,2.6678258472e-05,4.3954134501e-01,1,1
5.1876923077e-01,3.9323141054e-02,1.2456304085e-05,3.0265335811e-05,4.1156999422e-01,1,1,3.0265335811e-05,4.1156999422e-01,1,1
5.1876923077e-01,4.1735197281e-02,1.3231869067e-05,3.4446135049e-05,3.8413218343e-01,1,1,3.1012849201e-05,4.2665764055e-01,1,1
5.1876923077e-01,4.4295207488e-02,1.4139091288e-05,3.9131439162e-05,3.6132305866e-01,1,1,2.6864080662e-05,5.2631956647e-01,1,1
5.1876923077e-01,4.7012247078e-02,1.5108515768e-05,4.4246631664e-05,3.4146137684e-01,1,1,2.3843636433e-05,6.3364981305e-01,1,1
5.1876923077e-01,4.9895948132e-02,1.5980616349e-05,4.8027237175e-05,3.3274069651e-01,1,1,2.0987834097e-05,7.6142284502e-01,1,1
5.1876923077e-01,5.2956533557e-02,1.7001717262e-05,4.7761117088e-05,3.5597402864e-01,1,1,1.9686999411e-05,8.6360124805e-01,1,1
5.1876923077e-01,5.6204853327e-02,1.8088062660e-05,4.7606678645e-05,3.7994800677e-01,1,1,1.8120684907e-05,9.9819972330e-01,1,1
5.1876923077e-01,5.9652422947e-02,1.9243821418e-05,4.9021267222e-05,3.9256066822e-01,1,1,1.7394210417e-05,1.1063348641e+00,1,0
5.1876923077e-01,6.3311464273e-02,2.0473428787e-05,5.1103785577e-05,4.0062450474e-01,1,1,1.6838475276e-05,1.2158718917e+00,1,0
5.1876923077e-01,6.7194948846e-02,2.1781603414e-05,5.2963501211e-05,4.1125686399e-01,1,1,1.6692088501e-05,1.3049058189e+00,1,0
5.1876923077e-01,7.1316643869e-02,2.3173365450e-05,5.4889002249e-05,4.2218594801e-01,1,1,1.6783291886e-05,1.3807401794e+00,1,0
5.1876923077e-01,7.5691161018e-02,2.4654055813e-05,5.7122661498e-05,4.3159851391e-01,1,1,1.7214245792e-05,1.4321891363e+00,1,0
5.1876923077e-01,8.0334008241e-02,2.6229356687e-05,1.6470416553e-05,1.5925132557e+00,1,0,1.6470416553e-05,1.5925132557e+00,1,0
5.1876923077e-01,8.5261644732e-02,2.7905313326e-05,1.5890299942e-05,1.7561225042e+00,1,0,1.5890299942e-05,1.7561225042e+00,1,0
5.1876923077e-01,9.0491539282e-02,2.9688357253e-05,1.5186434543e-05,1.9549260999e+00,1,0,1.5186434543e-05,1.9549260999e+00,1,0
5.1876923077e-01,9.6042232206e-02,3.1585330939e-05,1.4962363461e-05,2.1109854082e+00,1,0,1.4962363461e-05,2.1109854082e+00,1,0
5.1876923077e-01,1.0193340107e-01,3.3603514066e-05,1.5437884256e-05,2.1766916703e+00,1,0,1.5437884256e-05,2.1766916703e+00,1,0
5.1876923077e-01,1.0818593045e-01,3.5750651457e-05,1.5278350988e-05,2.3399548476e+00,1,0,1.5278350988e-05,2.3399548476e+00,1,0
5.1876923077e-01,1.1482198597e-01,3.8034982803e-05,1.5575368785e-05,2.4419956490e+00,1,0,1.5575368785e-05,2.4419956490e+00,1,0
5.1876923077e-01,1.2186509287e-01,4.0465274278e-05,1.6113200504e-05,2.5113120306e+00,1,0,1.6113200504e-05,2.5113120306e+00,1,0
5.1876923077e-01,1.2934021943e-01,4.3050852182e-05,1.6742820581e-05,2.5713022471e+00,1,0,1.6742820581e-05,2.5713022471e+00,1,0
5.1876923077e-01,1.3727386545e-01,4.5801638730e-05,1.7455486501e-05,2.6239107531e+00,1,0,1.7455486501e-05,2.6239107531e+00,1,0
5.1876923077e-01,1.4569415623e-01,4.8728190130e-05,1.8207651437e-05,2.6762479662e+00,1,0,1.8207651437e-05,2.6762479662e+00,1,0
5.1876923077e-01,1.5463094224e-01,5.1541394651e-05,1.9379645061e-05,2.6595633969e+00,1,0,1.9379645061e-05,2.6595633969e+00,1,0
5.1876923077e-01,1.6411590496e-01,5.4840476894e-05,2.0682808974e-05,2.6515004303e+00,1,0,2.0682808974e-05,2.6515004303e+00,1,0
5.1876923077e-01,1.7418266921e-01,5.8350728116e-05,2.2280378211e-05,2.6189289770e+00,1,0,2.2280378211e-05,2.6189289770e+00,1,0
5.1876923077e-01,1.8486692231e-01,6.2085664904e-05,2.4314151877e-05,2.5534785345e+00,1,0,2.4314151877e-05,2.5534785345e+00,1,0
5.1876923077e-01,1.9620654064e-01,6.4206340851e-05,2.6579125621e-05,2.4156679105e+00,1,0,2.6579125621e-05,2.4156679105e+00,1,0
5.1876923077e-01,2.0824172388e-01,5.8683825957e-05,2.9348605301e-05,1.9995439427e+00,1,0,2.9348605301e-05,1.9995439427e+00,1,0
5.1876923077e-01,2.2101513753e-01,5.9038260183e-05,3.2407196286e-05,1.8217638966e+00,1,0,3.2407196286e-05,1.8217638966e+00,1,0
5.1876923077e-01,2.3457206418e-01,6.0595508585e-05,3.5793599320e-05,1.6929146478e+00,1,0,3.5793599320e-05,1.6929146478e+00,1,0
5.1876923077e-01,2.4896056400e-01,6.3099610918e-05,3.9851100798e-05,1.5833843898e+00,1,0,3.9851100798e-05,1.5833843898e+00,1,0
5.1876923077e-01,2.6423164516e-01,6.6133350183e-05,4.4372745148e-05,1.4904047510e+00,1,0,4.4372745148e-05,1.4904047510e+00,1,0
5.1876923077e-01,2.8043944464e-01,6.9312947304e-05,4.9408079082e-05,1.4028666686e+00,1,0,4.9408079082e-05,1.4028666686e+00,1,0
5.1876923077e-01,2.9764142013e-01,7.2645414917e-05,5.5015493288e-05,1.3204537590e+00,1,0,5.5015493288e-05,1.3204537590e+00,1,0
5.1876923077e-01,3.1589855375e-01,7.6138102819e-05,5.5875389289e-05,1.3626411160e+00,1,0,5.5875389289e-05,1.3626411160e+00,1,0
5.1876923077e-01,3.3527556823e-01,8.0246480897e-05,5.5723982898e-05,1.4400708048e+00,1,0,5.5723982898e-05,1.4400708048e+00,1,0
5.1876923077e-01,3.5584115634e-01,8.4576545225e-05,5.5708030255e-05,1.5182110162e+00,1,0,5.5708030255e-05,1.5182110162e+00,1,0
5.1876923077e-01,3.7766822442e-01,8.8319481730e-05,5.5719203865e-05,1.5850815447e+00,1,0,5.5719203865e-05,1.5850815447e+00,1,0
5.1876923077e-01,4.0083415084e-01,9.2228061955e-05,5.5758612543e-05,1.6540594851e+00,1,0,5.5758612543e-05,1.6540594851e+00,1,0
5.1876923077e-01,4.2542106032e-01,9.6309616468e-05,5.5700809360e-05,1.7290523706e+00,1,0,5.5700809360e-05,1.7290523706e+00,1,0
5.1876923077e-01,4.5151611504e-01,1.0057180025e-04,5.5326716255e-05,1.8177800357e+00,1,0,5.5326716255e-05,1.8177800357e+00,1,0
5.1876923077e-01,4.7921182366e-01,1.0502260705e-04,5.5067803487e-05,1.9071508285e+00,1,0,5.5067803487e-05,1.9071508285e+00,1,0
5.1876923077e-01,5.0860636927e-01,1.0675938768e-04,5.4974751139e-05,1.9419712772e+00,1,0,5.4974751139e-05,1.9419712772e+00,1,0
5.1876923077e-01,5.3980395744e-01,1.0852488982e-04,5.5015888556e-05,1.9726099618e+00,1,0,5.5015888556e-05,1.9726099618e+00,1,0
5.1876923077e-01,5.7291518563e-01,1.0632508294e-04,5.5130831106e-05,1.9285956842e+00,1,0,5.5130831106e-05,1.9285956842e+00,1,0
5.1876923077e-01,6.0805743530e-01,1.0088770161e-04,5.5513493119e-05,1.8173545915e+00,1,0,5.5513493119e-05,1.8173545915e+00,1,0
5.1876923077e-01,6.4535528801e-01,9.0763867935e-05,5.5936125688e-05,1.6226341531e+00,1,0,5.5936125688e-05,1.6226341531e+00,1,0
5.1876923077e-01,6.8494096706e-01,7.9503569894e-05,5.6234624382e-05,1.4137832477e+00,1,0,5.6234624382e-05,1.4137832477e+00,1,0
5.1876923077e-01,7.2695480624e-01,7.2448391048e-05,5.6560275841e-05,1.2809059003e+00,1,0,5.6560275841e-05,1.2809059003e+00,1,0
5.1876923077e-01,7.7154574735e-01,1.0191618573e-04,5.7236244937e-05,1.7806232021e+00,1,0,5.7236244937e-05,1.7806232021e+00,1,0
5.1876923077e-01,8.1887186816e-01,1.3357709557e-04,5.8024531784e-05,2.3020796802e+00,1,0,5.8024531784e-05,2.3020796802e+00,1,0
5.1876923077e-01,8.6910094284e-01,1.6122929797e-04,5.8442639781e-05,2.7587613868e+00,1,0,5.8442639781e-05,2.7587613868e+00,1,0
5.1876923077e-01,9.2241103671e-01,1.6116410735e-04,5.7673859302e-05,2.7944047667e+00,1,0,5.7673859302e-05,2.7944047667e+00,1,0
5.1876923077e-01,9.7899113751e-01,1.1407938887e-04,5.8110282797e-05,1.9631532214e+00,1,0,5.8110282797e-05,1.9631532214e+00,1,0
5.1876923077e-01,1.0390418254e+00,2.0958719463e-04,5.9942571667e-05,3.4964665145e+00,1,0,5.9942571667e-05,3.4964665145e+00,1,0
5.1876923077e-01,1.1027759839e+00,2.2257075055e-04,3.7908482224e-05,5.8712651494e+00,1,0,3.7908482224e-05,5.8712651494e+00,1,0
5.1876923077e-01,1.1704195547e+00,2.3070824477e-04,3.5422408694e-05,6.5130591982e+00,1,0,3.5422408694e-05,6.5130591982e+00,1,0
5.1876923077e-01,1.2422123388e+00,2.3566650839e-04,3.4663703355e-05,6.7986535073e+00,1,0,3.4663703355e-05,6.7986535073e+00,1,0
5.1876923077e-01,1.3184088462e+00,2.3683807736e-04,3.4019770834e-05,6.9617775652e+00,1,0,3.4019770834e-05,6.9617775652e+00,1,0
5.1876923077e-01,1.3992791984e+00,2.3801547056e-04,3.3869780770e-05,7.0273696832e+00,1,0,3.3869780770e-05,7.0273696832e+00,1,0
5.1876923077e-01,1.4851100861e+00,2.4372008960e-04,3.4324497168e-05,7.1004707922e+00,1,0,3.4324497168e-05,7.1004707922e+00,1,0
5.1876923077e-01,1.5762057853e+00,2.5237789804e-04,3.4054743018e-05,7.4109470716e+00,1,0,3.4054743018e-05,7.4109470716e+00,1,0
5.1876923077e-01,1.6728892362e+00,2.7610530879e-04,3.4153033859e-05,8.0843567203e+00,1,0,3.4153033859e-05,8.0843567203e+00,1,0
5.1876923077e-01,1.7755031880e+00,2.9870844043e-04,3.4303672882e-05,8.7077684496e+00,1,0,3.4303672882e-05,8.7077684496e+00,1,0
5.1876923077e-01,1.8844114137e+00,3.1117286642e-04,3.4502308566e-05,9.0188998751e+00,1,0,3.4502308566e-05,9.0188998751e+00,1,0
5.1876923077e-01,2.0000000000e+00,3.2613853365e-04,3.4707437488e-05,9.3967909259e+00,1,0,3.4707437488e-05,9.3967909259e+00,1,0
5.2130769231e-01,1.0000000000e-02,3.4082255015e-06,3.5058127447e-06,9.7216415983e-01,1,1,3.5058127447e-06,9.7216415983e-01,1,1
5.2130769231e-01,1.0613393580e-02,3.6152722704e-06,3.6540069337e-06,9.8939940071e-01,1,1,3.6540069337e-06,9.8939940071e-01,1,1
5.2130769231e-01,1.1264412328e-02,3.8348969526e-06,3.8685035838e-06,9.9131275687e-01,1,1,3.8685035838e-06,9.9131275687e-01,1,1
5.2130769231e-01,1.1955364149e-02,4.0678636454e-06,4.1098670581e-06,9.8977986096e-01,1,1,4.1098670581e-06,9.8977986096e-01,1,1
5.2130769231e-01,1.2688698510e-02,4.3149828644e-06,4.3686041310e-06,9.8772576663e-01,1,1,4.3686041310e-06,9.8772576663e-01,1,1
5.2130769231e-01,1.3467015131e-02,4.5477430350e-06,4.6596772484e-06,9.7597811879e-01,1,1,4.6596772484e-06,9.7597811879e-01,1,1
5.2130769231e-01,1.4293073193e-02,4.8207972528e-06,5.0119735679e-06,9.6185608075e-01,1,1,5.0119735679e-06,9.6185608075e-01,1,1
5.2130769231e-01,1.5169801127e-02,5.1102461097e-06,5.4493426550e-06,9.3777294496e-01,1,1,5.4493426550e-06,9.3777294496e-01,1,1
5.2130769231e-01,1.6100306989e-02,5.4170739677e-06,5.9260878206e-06,9.1410625893e-01,1,1,5.9260878206e-06,9.1410625893e-01,1,1
5.2130769231e-01,1.7087889483e-02,5.7423242916e-06,6.4637490149e-06,8.8838911882e-01,1,1,6.4637490149e-06,8.8838911882e-01,1,1
5.2130769231e-01,1.8136049653e-02,6.1257091289e-06,7.1197800276e-06,8.6037898716e-01,1,1,7.1197800276e-06,8.6037898716e-01,1,1
5.2130769231e-01,1.9248503296e-02,6.5346905584e-06,7.8685969878e-06,8.3047722085e-01,1,1,7.8685969878e-06,8.3047722085e-01,1,1
5.2130769231e-01,2.0429194130e-02,6.9125088024e-06,8.7045424585e-06,7.9412661094e-01,1,1,8.7045424585e-06,7.9412661094e-01,1,1
5.2130769231e-01,2.1682307783e-02,7.3121714816e-06,9.6424750500e-06,7.5832931314e-01,1,1,9.6424750500e-06,7.5832931314e-01,1,1
5.2130769231e-01,2.3012286622e-02,7.8070943708e-06,1.0685736692e-05,7.3060890380e-01,1,1,1.0685736692e-05,7.3060890380e-01,1,1
5.2130769231e-01,2.4423845509e-02,8.3355160184e-06,1.1899962493e-05,7.0046573872e-01,1,1,1.1899962493e-05,7.0046573872e-01,1,1
5.2130769231e-01,2.5921988513e-02,8.8105053818e-06,1.3283227903e-05,6.6328045007e-01,1,1,1.3283227903e-05,6.6328045007e-01,1,1
5.2130769231e-01,2.7512026646e-02,9.3653761071e-06,1.4828790342e-05,6.3156709961e-01,1,1,1.4828790342e-05,6.3156709961e-01,1,1
5.2130769231e-01,2.9199596698e-02,9.9551916521e-06,1.6614184344e-05,5.9919833837e-01,1,1,1.6614184344e-05,5.9919833837e-01,1,1
5.2130769231e-01,3.0990681213e-02,1.0582152782e-05,1.8679771972e-05,5.6650331698e-01,1,1,1.8679771972e-05,5.6650331698e-01,1,1
5.2130769231e-01,3.2891629703e-02,1.1248598864e-05,2.1004380176e-05,5.3553586298e-01,1,1,2.1004380176e-05,5.3553586298e-01,1,1
5.2130769231e-01,3.4909181152e-02,1.1957016593e-05,2.3624336968e-05,5.0613130895e-01,1,1,2.3624336968e-05,5.0613130895e-01,1,1
5.2130769231e-01,3.7050487912e-02,1.2710049271e-05,2.6684795361e-05,4.7630304447e-01,1,1,2.6684795361e-05,4.7630304447e-01,1,1
5.2130769231e-01,3.9323141054e-02,1.3510506674e-05,3.0286701189e-05,4.4608709908e-01,1,1,3.0286701189e-05,4.4608709908e-01,1,1
5.2130769231e-01,4.1735197281e-02,1.4361375531e-05,3.4479212757e-05,4.1652272144e-01,1,1,3.0558562476e-05,4.6996240553e-01,1,1
5.2130769231e-01,4.4295207488e-02,1.5265830668e-05,3.9141817242e-05,3.9001333468e-01,1,1,2.6489140979e-05,5.7630523694e-01,1,1
5.2130769231e-01,4.7012247078e-02,1.6227246860e-05,4.4267757610e-05,3.6657033779e-01,1,1,2.3522673298e-05,6.8985555573e-01,1,1
5.2130769231e-01,4.9895948132e-02,1.7249211418e-05,4.7490684196e-05,3.6321252704e-01,1,1,2.0705430670e-05,8.3307667890e-01,1,1
5.2130769231e-01,5.2956533557e-02,1.8335537575e-05,4.7272337630e-05,3.8787033800e-01,1,1,1.9358685453e-05,9.4714786391e-01,1,1
5.2130769231e-01,5.6204853327e-02,1.9490278715e-05,4.7152647984e-05,4.1334430935e-01,1,1,1.7888891662e-05,1.0895185170e+00,1,0
5.2130769231e-01,5.9652422947e-02,2.0717743499e-05,4.8739669689e-05,4.2506942766e-01,1,1,1.7160421576e-05,1.2072980496e+00,1,0
5.2130769231e-01,6.3311464273e-02,2.2022511939e-05,5.0756176393e-05,4.3388831673e-01,1,1,1.6642525740e-05,1.3232674104e+00,1,0
5.2130769231e-01,6.7194948846e-02,2.3409452488e-05,5.2602654989e-05,4.4502416262e-01,1,1,1.6530344240e-05,1.4161503322e+00,1,0
5.2130769231e-01,7.1316643869e-02,2.5030267846e-05,5.4515256019e-05,4.5914244331e-01,1,1,1.6654786745e-05,1.5028873218e+00,1,0
5.2130769231e-01,7.5691161018e-02,2.6763304642e-05,5.6769782867e-05,4.7143574083e-01,1,1,1.7084826151e-05,1.5664955795e+00,1,0
5.2130769231e-01,8.0334008241e-02,2.8306435727e-05,1.6305394649e-05,1.7360165968e+00,1,0,1.6305394649e-05,1.7360165968e+00,1,0
5.2130769231e-01,8.5261644732e-02,3.0124985971e-05,1.5681996991e-05,1.9209916944e+00,1,0,1.5681996991e-05,1.9209916944e+00,1,0
5.2130769231e-01,9.0491539282e-02,3.2060369186e-05,1.4982638749e-05,2.1398346261e+00,1,0,1.4982638749e-05,2.1398346261e+00,1,0
5.2130769231e-01,9.6042232206e-02,3.4120091319e-05,1.4818130667e-05,2.3025907981e+00,1,0,1.4818130667e-05,2.3025907981e+00,1,0
5.2130769231e-01,1.0193340107e-01,3.6312140540e-05,1.5342597149e-05,2.3667531766e+00,1,0,1.5342597149e-05,2.3667531766e+00,1,0
5.2130769231e-01,1.0818593045e-01,3.8645018217e-05,1.5153807252e-05,2.5501854138e+00,1,0,1.5153807252e-05,2.5501854138e+00,1,0
5.2130769231e-01,1.1482198597e-01,4.1127771891e-05,1.5448442759e-05,2.6622600434e+00,1,0,1.5448442759e-05,2.6622600434e+00,1,0
5.2130769231e-01,1.2186509287e-01,4.3770030363e-05,1.6006871904e-05,2.7344524668e+00,1,0,1.6006871904e-05,2.7344524668e+00,1,0
5.2130769231e-01,1.2934021943e-01,4.6582041036e-05,1.6632374460e-05,2.8006849623e+00,1,0,1.6632374460e-05,2.8006849623e+00,1,0
5.2130769231e-01,1.3727386545e-01,4.9574709660e-05,1.7345787463e-05,2.8580258904e+00,1,0,1.7345787463e-05,2.8580258904e+00,1,0
5.2130769231e-01,1.4569415623e-01,5.2759642628e-05,1.8093261453e-05,2.9159829899e+00,1,0,1.8093261453e-05,2.9159829899e+00,1,0
5.2130769231e-01,1.5463094224e-01,5.5835905059e-05,1.9294036671e-05,2.8939462493e+00,1,0,1.9294036671e-05,2.8939462493e+00,1,0
5.2130769231e-01,1.6411590496e-01,5.9091535472e-05,2.0591480401e-05,2.8697079725e+00,1,0,2.0591480401e-05,2.8697079725e+00,1,0
5.2130769231e-01,1.7418266921e-01,6.3193952456e-05,2.2222504715e-05,2.8436917111e+00,1,0,2.2222504715e-05,2.8436917111e+00,1,0
5.2130769231e-01,1.8486692231e-01,6.7027867673e-05,2.4251033810e-05,2.7639179508e+00,1,0,2.4251033810e-05,2.7639179508e+00,1,0
5.2130769231e-01,1.9620654064e-01,6.8989662982e-05,2.6535677825e-05,2.5998832002e+00,1,0,2.6535677825e-05,2.5998832002e+00,1,0
5.2130769231e-01,2.0824172388e-01,6.3069903110e-05,2.9300671349e-05,2.1525070999e+00,1,0,2.9300671349e-05,2.1525070999e+00,1,0
5.2130769231e-01,2.2101513753e-01,6.3724918018e-05,3.2354309532e-05,1.9695959809e+00,1,0,3.2354309532e-05,1.9695959809e+00,1,0
5.2130769231e-01,2.3457206418e-01,6.5506266647e-05,3.5756665628e-05,1.8320015442e+00,1,0,3.5756665628e-05,1.8320015442e+00,1,0
5.2130769231e-01,2.4896056400e-01,6.8277060380e-05,3.9813233775e-05,1.7149338023e+00,1,0,3.9813233775e-05,1.7149338023e+00,1,0
5.2130769231e-01,2.6423164516e-01,7.1596094546e-05,4.4330630586e-05,1.6150479612e+00,1,0,4.4330630586e-05,1.6150479612e+00,1,0
5.2130769231e-01,2.8043944464e-01,7.5076471155e-05,4.9361236854e-05,1.5209600881e+00,1,0,4.9361236854e-05,1.5209600881e+00,1,0
5.2130769231e-01,2.9764142013e-01,7.8726033268e-05,5.4963388811e-05,1.4323358688e+00,1,0,5.4963388811e-05,1.4323358688e+00,1,0
5.2130769231e-01,3.1589855375e-01,8.2553005206e-05,5.5316531288e-05,1.4923749426e+00,1,0,5.5316531288e-05,1.4923749426e+00,1,0
5.2130769231e-01,3.3527556823e-01,8.6566011085e-05,5.5180337297e-05,1.5687836524e+00,1,0,5.5180337297e-05,1.5687836524e+00,1,0
5.2130769231e-01,3.5584115634e-01,9.0774094249e-05,5.5166702282e-05,1.6454507972e+00,1,0,5.5166702282e-05,1.6454507972e+00,1,0
5.2130769231e-01,3.7766822442e-01,9.5186737653e-05,5.5180017882e-05,1.7250218704e+00,1,0,5.5180017882e-05,1.7250218704e+00,1,0
5.2130769231e-01,4.0083415084e-01,9.9813885228e-05,5.5221386838e-05,1.8075222471e+00,1,0,5.5221386838e-05,1.8075222471e+00,1,0
5.2130769231e-01,4.2542106032e-01,1.0466596429e-04,5.5128051258e-05,1.8985972096e+00,1,0,5.5128051258e-05,1.8985972096e+00,1,0
5.2130769231e-01,4.5151611504e-01,1.0872707433e-04,5.4760307012e-05,1.9855088523e+00,1,0,5.4760307012e-05,1.9855088523e+00,1,0
5.2130769231e-01,4.7921182366e-01,1.1294575817e-04,5.4524032798e-05,2.0714857720e+00,1,0,5.4524032798e-05,2.0714857720e+00,1,0
5.2130769231e-01,5.0860636927e-01,1.1527327550e-04,5.4434567526e-05,2.1176484124e+00,1,0,5.4434567526e-05,2.1176484124e+00,1,0
5.2130769231e-01,5.3980395744e-01,1.1673243111e-04,5.4487243067e-05,2.1423809417e+00,1,0,5.4487243067e-05,2.1423809417e+00,1,0
5.2130769231e-01,5.7291518563e-01,1.1431067902e-04,5.4624856086e-05,2.0926495228e+00,1,0,5.4624856086e-05,2.0926495228e+00,1,0
5.2130769231e-01,6.0805743530e-01,1.0797309779e-04,5.5006974911e-05,1.9628983045e+00,1,0,5.5006974911e-05,1.9628983045e+00,1,0
5.2130769231e-01,6.4535528801e-01,9.6646171503e-05,5.5428355835e-05,1.7436232781e+00,1,0,5.5428355835e-05,1.7436232781e+00,1,0
5.2130769231e-01,6.8494096706e-01,8.4792258448e-05,5.5713176372e-05,1.5219426349e+00,1,0,5.5713176372e-05,1.5219426349e+00,1,0
5.2130769231e-01,7.2695480624e-01,7.7566165663e-05,5.6039099087e-05,1.3841436948e+00,1,0,5.6039099087e-05,1.3841436948e+00,1,0
5.2130769231e-01,7.7154574735e-01,1.1318086356e-04,5.6742195085e-05,1.9946507777e+00,1,0,5.6742195085e-05,1.9946507777e+00,1,0
5.2130769231e-01,8.1887186816e-01,1.4692119675e-04,5.7527226285e-05,2.5539419548e+00,1,0,5.7527226285e-05,2.5539419548e+00,1,0
5.2130769231e-01,8.6910094284e-01,1.7602194388e-04,5.7810356090e-05,3.0448168076e+00,1,0,5.7810356090e-05,3.0448168076e+00,1,0
5.2130769231e-01,9.2241103671e-01,1.6848108125e-04,5.7053567674e-05,2.9530332303e+00,1,0,5.7053567674e-05,2.9530332303e+00,1,0
5.2130769231e-01,9.7899113751e-01,1.7094617847e-04,5.7690638910e-05,2.9631528044e+00,1,0,5.7690638910e-05,2.9631528044e+00,1,0
5.2130769231e-01,1.0390418254e+00,2.2782333999e-04,5.9513673125e-05,3.8280840019e+00,1,0,5.9513673125e-05,3.8280840019e+00,1,0
5.2130769231e-01,1.1027759839e+00,2.4102809538e-04,3.7174081534e-05,6.4837673301e+00,1,0,3.7174081534e-05,6.4837673301e+00,1,0
5.2130769231e-01,1.1704195547e+00,2.4940336899e-04,3.5007535618e-05,7.1242766617e+00,1,0,3.5007535618e-05,7.1242766617e+00,1,0
5.2130769231e-01,1.2422123388e+00,2.5450050837e-04,3.4273002456e-05,7.4256846536e+00,1,0,3.4273002456e-05,7.4256846536e+00,1,0
5.2130769231e-01,1.3184088462e+00,2.5544924770e-04,3.3638892719e-05,7.5938661189e+00,1,0,3.3638892719e-05,7.5938661189e+00,1,0
5.2130769231e-01,1.3992791984e+00,2.5640152378e-04,3.3585838623e-05,7.6342153210e+00,1,0,3.3585838623e-05,7.6342153210e+00,1,0
5.2130769231e-01,1.4851100861e+00,2.6340095159e-04,3.3967923843e-05,7.7544024417e+00,1,0,3.3967923843e-05,7.7544024417e+00,1,0
5.2130769231e-01,1.5762057853e+00,2.7413806147e-04,3.3711109157e-05,8.1319798822e+00,1,0,3.3711109157e-05,8.1319798822e+00,1,0
